t,src,seq,t_gen
13.027554,310,13,13.027554
13.027983,5,13,13.027983
13.029435,265,13,13.029435
13.032541,368,13,13.032541
13.035205,318,13,13.035205
13.035224,29,13,13.035224
13.036217,87,13,13.036217
13.039485,382,13,13.039485
13.041029,228,13,13.041029
13.042617,285,13,13.042617
13.043266,6,13,13.043266
13.045116,249,13,13.045116
13.046014,4,13,13.046014
13.046947,357,13,13.046947
13.047810,323,13,13.047810
13.048281,252,13,13.048281
13.048747,336,13,13.048747
13.049239,3,13,13.049239
13.049708,135,13,13.049708
13.049979,260,13,13.049979
13.050016,85,13,13.050016
13.053215,171,13,13.053215
13.056743,226,13,13.056743
13.056908,58,13,13.056908
13.058049,170,13,13.058049
13.060460,166,13,13.060460
13.060530,50,13,13.060530
13.061922,266,13,13.061922
13.065926,77,13,13.065926
13.065952,333,13,13.065952
13.066408,60,13,13.066408
13.068626,231,13,13.068626
13.072143,306,13,13.072143
13.072935,180,13,13.072935
13.074134,120,13,13.074134
13.074239,90,13,13.074239
13.074415,76,13,13.074415
13.076814,129,13,13.076814
13.080197,321,13,13.080197
13.084288,106,13,13.084288
13.085050,344,13,13.085050
13.089705,234,13,13.089705
13.092181,189,13,13.092181
13.093776,191,13,13.093776
13.094531,246,13,13.094531
13.096359,326,13,13.096359
13.097011,376,13,13.097011
13.100182,202,13,13.100182
13.100258,334,13,13.100258
13.100759,71,13,13.100759
13.102783,377,13,13.102783
13.105767,244,13,13.105767
13.107764,92,13,13.107764
13.111329,308,13,13.111329
13.112233,398,13,13.112233
13.113542,140,13,13.113542
13.114132,52,13,13.114132
13.115535,370,13,13.115535
13.116539,339,13,13.116539
13.117631,264,13,13.117631
13.118587,7,13,13.118587
13.119022,178,13,13.119022
13.120773,51,13,13.120773
13.122326,19,13,13.122326
13.123267,173,13,13.123267
13.123523,386,13,13.123523
13.127013,331,13,13.127013
13.128617,46,13,13.128617
13.129351,91,13,13.129351
13.130314,232,13,13.130314
13.133348,223,13,13.133348
13.135557,255,13,13.135557
13.136115,227,13,13.136115
13.136342,119,13,13.136342
13.136504,95,13,13.136504
13.137288,303,13,13.137288
13.138887,100,13,13.138887
13.140576,280,13,13.140576
13.142043,391,13,13.142043
13.143560,168,13,13.143560
13.144888,136,13,13.144888
13.146572,201,13,13.146572
13.148121,66,13,13.148121
13.149822,123,13,13.149822
13.150412,381,13,13.150412
13.150846,317,13,13.150846
13.153688,301,13,13.153688
13.154626,204,13,13.154626
13.155034,22,13,13.155034
13.156377,27,13,13.156377
13.158110,277,13,13.158110
13.158244,172,13,13.158244
13.160283,194,13,13.160283
13.162041,276,13,13.162041
13.162202,62,13,13.162202
13.162559,236,13,13.162559
13.164152,160,13,13.164152
13.164189,348,13,13.164189
13.164771,104,13,13.164771
13.164968,108,13,13.164968
13.166095,314,13,13.166095
13.167815,181,13,13.167815
13.174391,74,13,13.174391
13.175104,322,13,13.175104
13.175935,68,13,13.175935
13.177253,213,13,13.177253
13.177613,296,13,13.177613
13.179054,55,13,13.179054
13.180576,127,13,13.180576
13.180653,183,13,13.180653
13.181581,41,13,13.181581
13.182231,361,13,13.182231
13.184051,26,13,13.184051
13.184745,309,13,13.184745
13.187122,61,13,13.187122
13.187162,20,13,13.187162
13.187376,271,13,13.187376
13.188113,16,13,13.188113
13.189163,84,13,13.189163
13.189678,164,13,13.189678
13.190365,31,13,13.190365
13.190699,269,13,13.190699
13.190880,47,13,13.190880
13.191220,251,13,13.191220
13.191551,153,13,13.191551
13.192619,56,13,13.192619
13.193414,112,13,13.193414
13.194160,320,13,13.194160
13.194434,139,13,13.194434
13.197772,338,13,13.197772
13.198767,42,13,13.198767
13.199830,283,13,13.199830
13.199834,268,13,13.199834
13.201383,217,13,13.201383
13.201609,205,13,13.201609
13.202153,366,13,13.202153
13.202212,161,13,13.202212
13.203461,388,13,13.203461
13.207640,351,13,13.207640
13.207804,352,13,13.207804
13.210922,319,13,13.210922
13.212754,130,13,13.212754
13.212973,356,13,13.212973
13.213472,316,13,13.213472
13.213917,36,13,13.213917
13.215892,211,13,13.215892
13.215997,390,13,13.215997
13.216303,208,13,13.216303
13.216639,235,13,13.216639
13.217078,186,13,13.217078
13.217380,190,13,13.217380
13.218907,379,13,13.218907
13.220333,146,13,13.220333
13.223572,39,13,13.223572
13.223758,82,13,13.223758
13.224071,220,13,13.224071
13.224542,44,13,13.224542
13.227430,141,13,13.227430
13.227949,329,13,13.227949
13.229130,263,13,13.229130
13.230110,124,13,13.230110
13.230503,155,13,13.230503
13.236595,256,13,13.236595
13.237334,188,13,13.237334
13.239877,257,13,13.239877
13.241446,375,13,13.241446
13.241853,262,13,13.241853
13.244755,53,13,13.244755
13.245512,17,13,13.245512
13.248839,35,13,13.248839
13.251355,128,13,13.251355
13.251967,65,13,13.251967
13.254195,258,13,13.254195
13.255314,111,13,13.255314
13.256226,110,13,13.256226
13.256537,10,13,13.256537
13.256880,307,13,13.256880
13.257027,335,13,13.257027
13.258806,187,13,13.258806
13.259821,73,13,13.259821
13.261185,9,13,13.261185
13.261503,193,13,13.261503
13.265044,113,13,13.265044
13.265430,284,13,13.265430
13.267734,378,13,13.267734
13.268137,0,13,13.268137
13.268640,302,13,13.268640
13.269434,371,13,13.269434
13.269537,137,13,13.269537
13.269559,157,13,13.269559
13.271065,165,13,13.271065
13.271229,151,13,13.271229
13.272295,12,13,13.272295
13.272324,162,13,13.272324
13.274181,118,13,13.274181
13.274260,72,13,13.274260
13.275540,332,13,13.275540
13.277681,70,13,13.277681
13.279033,126,13,13.279033
13.280789,282,13,13.280789
13.281392,174,13,13.281392
13.282032,224,13,13.282032
13.285922,363,13,13.285922
13.287606,359,13,13.287606
13.289506,343,13,13.289506
13.289840,328,13,13.289840
13.289956,93,13,13.289956
13.290053,176,13,13.290053
13.290076,14,13,13.290076
13.290444,179,13,13.290444
13.291702,237,13,13.291702
13.292716,340,13,13.292716
13.296040,210,13,13.296040
13.296390,212,13,13.296390
13.298106,241,13,13.298106
13.298651,196,13,13.298651
13.298968,177,13,13.298968
13.304297,347,13,13.304297
13.304494,342,13,13.304494
13.304589,2,13,13.304589
13.305493,394,13,13.305493
13.305874,80,13,13.305874
13.309591,250,13,13.309591
13.310846,163,13,13.310846
13.312679,273,13,13.312679
13.312764,182,13,13.312764
13.312818,103,13,13.312818
13.315563,59,13,13.315563
13.316531,206,13,13.316531
13.316707,300,13,13.316707
13.316965,32,13,13.316965
13.317528,122,13,13.317528
13.319514,117,13,13.319514
13.320012,25,13,13.320012
13.321176,330,13,13.321176
13.321839,360,13,13.321839
13.324299,148,13,13.324299
13.324539,197,13,13.324539
13.324916,11,13,13.324916
13.326154,215,13,13.326154
13.328510,214,13,13.328510
13.330804,272,13,13.330804
13.331933,200,13,13.331933
13.332839,286,13,13.332839
13.333642,145,13,13.333642
13.333797,325,13,13.333797
13.333857,362,13,13.333857
13.335897,275,13,13.335897
13.335954,81,13,13.335954
13.336021,222,13,13.336021
13.336919,397,13,13.336919
13.338557,116,13,13.338557
13.340058,63,13,13.340058
13.340135,1,13,13.340135
13.340349,167,13,13.340349
13.341059,289,13,13.341059
13.341786,30,13,13.341786
13.342546,147,13,13.342546
13.342739,369,13,13.342739
13.343181,345,13,13.343181
13.345447,134,13,13.345447
13.348039,83,13,13.348039
13.348571,48,13,13.348571
13.353959,78,13,13.353959
13.354304,99,13,13.354304
13.354536,79,13,13.354536
13.356463,315,13,13.356463
13.356964,281,13,13.356964
13.357604,192,13,13.357604
13.360264,299,13,13.360264
13.360715,374,13,13.360715
13.361092,354,13,13.361092
13.362074,138,13,13.362074
13.363439,383,13,13.363439
13.369113,38,13,13.369113
13.369195,69,13,13.369195
13.369341,43,13,13.369341
13.373292,373,13,13.373292
13.373418,341,13,13.373418
13.382497,245,13,13.382497
13.382635,229,13,13.382635
13.385337,298,13,13.385337
13.385545,15,13,13.385545
13.386133,393,13,13.386133
13.386517,372,13,13.386517
13.387342,364,13,13.387342
13.387902,279,13,13.387902
13.390466,243,13,13.390466
13.391045,385,13,13.391045
13.397767,64,13,13.397767
13.398160,294,13,13.398160
13.400918,28,13,13.400918
13.401346,349,13,13.401346
13.403335,154,13,13.403335
13.403511,24,13,13.403511
13.410859,216,13,13.410859
13.411280,37,13,13.411280
13.413412,156,13,13.413412
13.415760,23,13,13.415760
13.416658,278,13,13.416658
13.416909,143,13,13.416909
13.418182,350,13,13.418182
13.419756,8,13,13.419756
13.424170,297,13,13.424170
13.425927,337,13,13.425927
13.426970,34,13,13.426970
13.428151,121,13,13.428151
13.428378,267,13,13.428378
13.435541,233,13,13.435541
13.435551,324,13,13.435551
13.438875,389,13,13.438875
13.439246,185,13,13.439246
13.440053,159,13,13.440053
13.442476,312,13,13.442476
13.442981,67,13,13.442981
13.443632,158,13,13.443632
13.444022,98,13,13.444022
13.444617,109,13,13.444617
13.444644,288,13,13.444644
13.445326,207,13,13.445326
13.445657,290,13,13.445657
13.445761,54,13,13.445761
13.445900,242,13,13.445900
13.446431,115,13,13.446431
13.447432,101,13,13.447432
13.447673,367,13,13.447673
13.448291,254,13,13.448291
13.448535,49,13,13.448535
13.448639,313,13,13.448639
13.449380,247,13,13.449380
13.450051,365,13,13.450051
13.450741,107,13,13.450741
13.453086,131,13,13.453086
13.453177,175,13,13.453177
13.455497,184,13,13.455497
13.455599,311,13,13.455599
13.456996,274,13,13.456996
13.457395,144,13,13.457395
13.458364,57,13,13.458364
13.459046,327,13,13.459046
13.459766,150,13,13.459766
13.462851,203,13,13.462851
13.463440,33,13,13.463440
13.464109,209,13,13.464109
13.465753,396,13,13.465753
13.467651,392,13,13.467651
13.468234,238,13,13.468234
13.468309,353,13,13.468309
13.468609,292,13,13.468609
13.468642,45,13,13.468642
13.468818,221,13,13.468818
13.470391,239,13,13.470391
13.472354,114,13,13.472354
13.478466,225,13,13.478466
13.479154,293,13,13.479154
13.480128,86,13,13.480128
13.483561,105,13,13.483561
13.483630,259,13,13.483630
13.484432,133,13,13.484432
13.484452,40,13,13.484452
13.485038,96,13,13.485038
13.485111,199,13,13.485111
13.486041,142,13,13.486041
13.487495,380,13,13.487495
13.487712,384,13,13.487712
13.487876,94,13,13.487876
13.488401,346,13,13.488401
13.489274,358,13,13.489274
13.489787,89,13,13.489787
13.490820,18,13,13.490820
13.492316,219,13,13.492316
13.492467,253,13,13.492467
13.495571,152,13,13.495571
13.496037,295,13,13.496037
14.000604,291,14,14.000604
14.001339,395,14,14.001339
14.001550,195,14,14.001550
14.002595,198,14,14.002595
14.004256,132,14,14.004256
14.004345,304,14,14.004345
14.004466,248,14,14.004466
14.009650,88,14,14.009650
14.010844,230,14,14.010844
14.010987,270,14,14.010987
14.012264,125,14,14.012264
14.012310,75,14,14.012310
14.012377,399,14,14.012377
14.012472,305,14,14.012472
14.012749,97,14,14.012749
14.013261,102,14,14.013261
14.014550,149,14,14.014550
14.014817,287,14,14.014817
14.016233,13,14,14.016233
14.016451,355,14,14.016451
14.018280,387,14,14.018280
14.018783,218,14,14.018783
14.019825,261,14,14.019825
14.021488,169,14,14.021488
14.022830,21,14,14.022830
14.026254,240,14,14.026254
14.027554,310,14,14.027554
14.027983,5,14,14.027983
14.029435,265,14,14.029435
14.032541,368,14,14.032541
14.035205,318,14,14.035205
14.035224,29,14,14.035224
14.036217,87,14,14.036217
14.039485,382,14,14.039485
14.041029,228,14,14.041029
14.042617,285,14,14.042617
14.043266,6,14,14.043266
14.045116,249,14,14.045116
14.046014,4,14,14.046014
14.046947,357,14,14.046947
14.047810,323,14,14.047810
14.048281,252,14,14.048281
14.048747,336,14,14.048747
14.049239,3,14,14.049239
14.049708,135,14,14.049708
14.049979,260,14,14.049979
14.050016,85,14,14.050016
14.053215,171,14,14.053215
14.056743,226,14,14.056743
14.056908,58,14,14.056908
14.058049,170,14,14.058049
14.060460,166,14,14.060460
14.060530,50,14,14.060530
14.061922,266,14,14.061922
14.065926,77,14,14.065926
14.065952,333,14,14.065952
14.066408,60,14,14.066408
14.068626,231,14,14.068626
14.072143,306,14,14.072143
14.072935,180,14,14.072935
14.074134,120,14,14.074134
14.074239,90,14,14.074239
14.074415,76,14,14.074415
14.076814,129,14,14.076814
14.080197,321,14,14.080197
14.084288,106,14,14.084288
14.085050,344,14,14.085050
14.089705,234,14,14.089705
14.092181,189,14,14.092181
14.093776,191,14,14.093776
14.094531,246,14,14.094531
14.096359,326,14,14.096359
14.097011,376,14,14.097011
14.100182,202,14,14.100182
14.100258,334,14,14.100258
14.100759,71,14,14.100759
14.102783,377,14,14.102783
14.105767,244,14,14.105767
14.107764,92,14,14.107764
14.111329,308,14,14.111329
14.112233,398,14,14.112233
14.113542,140,14,14.113542
14.114132,52,14,14.114132
14.115535,370,14,14.115535
14.116539,339,14,14.116539
14.117631,264,14,14.117631
14.118587,7,14,14.118587
14.119022,178,14,14.119022
14.120773,51,14,14.120773
14.122326,19,14,14.122326
14.123267,173,14,14.123267
14.123523,386,14,14.123523
14.127013,331,14,14.127013
14.128617,46,14,14.128617
14.129351,91,14,14.129351
14.130314,232,14,14.130314
14.133348,223,14,14.133348
14.135557,255,14,14.135557
14.136115,227,14,14.136115
14.136342,119,14,14.136342
14.136504,95,14,14.136504
14.137288,303,14,14.137288
14.138887,100,14,14.138887
14.140576,280,14,14.140576
14.142043,391,14,14.142043
14.143560,168,14,14.143560
14.144888,136,14,14.144888
14.146572,201,14,14.146572
14.148121,66,14,14.148121
14.149822,123,14,14.149822
14.150412,381,14,14.150412
14.150846,317,14,14.150846
14.153688,301,14,14.153688
14.154626,204,14,14.154626
14.155034,22,14,14.155034
14.156377,27,14,14.156377
14.158110,277,14,14.158110
14.158244,172,14,14.158244
14.160283,194,14,14.160283
14.162041,276,14,14.162041
14.162202,62,14,14.162202
14.162559,236,14,14.162559
14.164152,160,14,14.164152
14.164189,348,14,14.164189
14.164771,104,14,14.164771
14.164968,108,14,14.164968
14.166095,314,14,14.166095
14.167815,181,14,14.167815
14.174391,74,14,14.174391
14.175104,322,14,14.175104
14.175935,68,14,14.175935
14.177253,213,14,14.177253
14.177613,296,14,14.177613
14.179054,55,14,14.179054
14.180576,127,14,14.180576
14.180653,183,14,14.180653
14.181581,41,14,14.181581
14.182231,361,14,14.182231
14.184051,26,14,14.184051
14.184745,309,14,14.184745
14.187122,61,14,14.187122
14.187162,20,14,14.187162
14.187376,271,14,14.187376
14.188113,16,14,14.188113
14.189163,84,14,14.189163
14.189678,164,14,14.189678
14.190365,31,14,14.190365
14.190699,269,14,14.190699
14.190880,47,14,14.190880
14.191220,251,14,14.191220
14.191551,153,14,14.191551
14.192619,56,14,14.192619
14.193414,112,14,14.193414
14.194160,320,14,14.194160
14.194434,139,14,14.194434
14.197772,338,14,14.197772
14.198767,42,14,14.198767
14.199830,283,14,14.199830
14.199834,268,14,14.199834
14.201383,217,14,14.201383
14.201609,205,14,14.201609
14.202153,366,14,14.202153
14.202212,161,14,14.202212
14.203461,388,14,14.203461
14.207640,351,14,14.207640
14.207804,352,14,14.207804
14.210922,319,14,14.210922
14.212754,130,14,14.212754
14.212973,356,14,14.212973
14.213472,316,14,14.213472
14.213917,36,14,14.213917
14.215892,211,14,14.215892
14.215997,390,14,14.215997
14.216303,208,14,14.216303
14.216639,235,14,14.216639
14.217078,186,14,14.217078
14.217380,190,14,14.217380
14.218907,379,14,14.218907
14.220333,146,14,14.220333
14.223572,39,14,14.223572
14.223758,82,14,14.223758
14.224071,220,14,14.224071
14.224542,44,14,14.224542
14.227430,141,14,14.227430
14.227949,329,14,14.227949
14.229130,263,14,14.229130
14.230110,124,14,14.230110
14.230503,155,14,14.230503
14.236595,256,14,14.236595
14.237334,188,14,14.237334
14.239877,257,14,14.239877
14.241446,375,14,14.241446
14.241853,262,14,14.241853
14.244755,53,14,14.244755
14.245512,17,14,14.245512
14.248839,35,14,14.248839
14.251355,128,14,14.251355
14.251967,65,14,14.251967
14.254195,258,14,14.254195
14.255314,111,14,14.255314
14.256226,110,14,14.256226
14.256537,10,14,14.256537
14.256880,307,14,14.256880
14.257027,335,14,14.257027
14.258806,187,14,14.258806
14.259821,73,14,14.259821
14.261185,9,14,14.261185
14.261503,193,14,14.261503
14.265044,113,14,14.265044
14.265430,284,14,14.265430
14.267734,378,14,14.267734
14.268137,0,14,14.268137
14.268640,302,14,14.268640
14.269434,371,14,14.269434
14.269537,137,14,14.269537
14.269559,157,14,14.269559
14.271065,165,14,14.271065
14.271229,151,14,14.271229
14.272295,12,14,14.272295
14.272324,162,14,14.272324
14.274181,118,14,14.274181
14.274260,72,14,14.274260
14.275540,332,14,14.275540
14.277681,70,14,14.277681
14.279033,126,14,14.279033
14.280789,282,14,14.280789
14.281392,174,14,14.281392
14.282032,224,14,14.282032
14.285922,363,14,14.285922
14.287606,359,14,14.287606
14.289506,343,14,14.289506
14.289840,328,14,14.289840
14.289956,93,14,14.289956
14.290053,176,14,14.290053
14.290076,14,14,14.290076
14.290444,179,14,14.290444
14.291702,237,14,14.291702
14.292716,340,14,14.292716
14.296040,210,14,14.296040
14.296390,212,14,14.296390
14.298106,241,14,14.298106
14.298651,196,14,14.298651
14.298968,177,14,14.298968
14.304297,347,14,14.304297
14.304494,342,14,14.304494
14.304589,2,14,14.304589
14.305493,394,14,14.305493
14.305874,80,14,14.305874
14.309591,250,14,14.309591
14.310846,163,14,14.310846
14.312679,273,14,14.312679
14.312764,182,14,14.312764
14.312818,103,14,14.312818
14.315563,59,14,14.315563
14.316531,206,14,14.316531
14.316707,300,14,14.316707
14.316965,32,14,14.316965
14.317528,122,14,14.317528
14.319514,117,14,14.319514
14.320012,25,14,14.320012
14.321176,330,14,14.321176
14.321839,360,14,14.321839
14.324299,148,14,14.324299
14.324539,197,14,14.324539
14.324916,11,14,14.324916
14.326154,215,14,14.326154
14.328510,214,14,14.328510
14.330804,272,14,14.330804
14.331933,200,14,14.331933
14.332839,286,14,14.332839
14.333642,145,14,14.333642
14.333797,325,14,14.333797
14.333857,362,14,14.333857
14.335897,275,14,14.335897
14.335954,81,14,14.335954
14.336021,222,14,14.336021
14.336919,397,14,14.336919
14.338557,116,14,14.338557
14.340058,63,14,14.340058
14.340135,1,14,14.340135
14.340349,167,14,14.340349
14.341059,289,14,14.341059
14.341786,30,14,14.341786
14.342546,147,14,14.342546
14.342739,369,14,14.342739
14.343181,345,14,14.343181
14.345447,134,14,14.345447
14.348039,83,14,14.348039
14.348571,48,14,14.348571
14.353959,78,14,14.353959
14.354304,99,14,14.354304
14.354536,79,14,14.354536
14.356463,315,14,14.356463
14.356964,281,14,14.356964
14.357604,192,14,14.357604
14.360264,299,14,14.360264
14.360715,374,14,14.360715
14.361092,354,14,14.361092
14.362074,138,14,14.362074
14.363439,383,14,14.363439
14.369113,38,14,14.369113
14.369195,69,14,14.369195
14.369341,43,14,14.369341
14.373292,373,14,14.373292
14.373418,341,14,14.373418
14.382497,245,14,14.382497
14.382635,229,14,14.382635
14.385337,298,14,14.385337
14.385545,15,14,14.385545
14.386133,393,14,14.386133
14.386517,372,14,14.386517
